scheme,stable,blowup_time,final_rel_L2_density,max_rel_L2_density,mean_alpha,max_alpha
DGSEM (no stabilization),False,0.57600,5.92576e-02,5.92576e-02,0.00000,0.00000
Hybrid + Persson-Peraire,True,,8.30870e-02,1.13796e-01,0.06285,1.00000
Hybrid + NN policy,True,,6.46803e-02,8.22439e-02,0.02696,0.96104
