scheme,stable,blowup_time,final_rel_L2_density,max_rel_L2_density,mean_alpha,max_alpha
DGSEM (no stabilization),False,0.28800,3.49571e-02,3.62992e-02,0.00000,0.00000
Hybrid + Persson-Peraire,True,,4.81821e-02,6.87615e-02,0.02138,1.00000
Hybrid + NN policy,True,,3.04161e-02,6.51547e-02,0.00888,0.99794
