scheme,stable,blowup_time,final_rel_L2_density,max_rel_L2_density,mean_alpha,max_alpha
DGSEM (no stabilization),False,0.28800,3.77190e-02,3.77190e-02,0.00000,0.00000
Hybrid + Persson-Peraire,True,,6.33864e-02,1.00658e-01,0.03531,1.00000
Hybrid + NN policy,True,,3.76711e-02,5.55559e-02,0.00926,1.00000
