scheme,stable,blowup_time,final_rel_L2_density,max_rel_L2_density,mean_alpha,max_alpha
DGSEM (no stabilization),False,0.23400,2.64878e-02,2.64878e-02,0.00000,0.00000
Hybrid + Persson-Peraire,True,,1.81088e-02,3.26451e-02,0.01694,1.00000
Hybrid + NN policy,True,,2.06074e-02,2.11322e-02,0.01377,0.93380
