scheme,stable,blowup_time,final_rel_L2_density,max_rel_L2_density,mean_alpha,max_alpha
DGSEM (no stabilization),False,0.08720,6.75997e-02,6.75997e-02,0.00000,0.00000
Hybrid + Persson-Peraire,True,,2.23074e-02,2.58487e-02,0.01427,1.00000
Hybrid + NN policy,True,,1.20286e-02,1.40600e-02,0.01836,0.89552
