scheme,stable,blowup_time,final_rel_L2_density,max_rel_L2_density,mean_alpha,max_alpha
DGSEM (no stabilization),False,0.54900,3.85662e-02,4.32039e-02,0.00000,0.00000
Hybrid + Persson-Peraire,True,,2.19529e-02,3.59410e-02,0.02833,1.00000
Hybrid + NN policy,True,,1.42878e-02,1.90701e-02,0.02309,0.89304
