scheme,stable,blowup_time,final_rel_L2_density,max_rel_L2_density,mean_alpha,max_alpha
DGSEM (no stabilization),False,0.16200,4.58878e-02,4.58878e-02,0.00000,0.00000
Hybrid + Persson-Peraire,True,,3.47878e-02,7.66450e-02,0.01823,1.00000
Hybrid + NN policy,True,,1.46317e-02,4.17861e-02,0.00390,0.83031
