scheme,stable,blowup_time,final_rel_L2_density,max_rel_L2_density,mean_alpha,max_alpha
DGSEM (no stabilization),True,,8.99343e-03,8.99343e-03,0.00000,0.00000
Hybrid + Persson-Peraire,True,,8.11288e-03,8.75765e-03,0.01339,1.00000
Hybrid + NN policy,True,,5.62864e-03,6.30567e-03,0.00538,0.93884
